experiment_name,task_id,category,grid_accuracy,cell_accuracy
exp3_champion_arc-agi-2_s307,b9e38dc0_eval,S3,0.0,72.38570899999999
exp3_champion_arc-agi-2_s307,bf45cf4b_eval,C1,0.0,50.717086
exp3_champion_arc-agi-2_s307,c4d067a0_eval,S3,0.0,90.80808499999999
exp3_champion_arc-agi-2_s307,c7f57c3e_eval,S3,0.0,86.61764
exp3_champion_arc-agi-2_s307,cb2d8a2c_eval,S3,0.0,85.50129199999999
exp3_champion_arc-agi-2_s307,cbebaa4b_eval,S3,0.0,88.948245
exp3_champion_arc-agi-2_s307,d35bdbdc_eval,C1,0.0,68.831681
exp3_champion_arc-agi-2_s307,d59b0160_eval,C1,0.0,74.749023
exp3_champion_arc-agi-2_s307,d8e07eb2_eval,S3,0.0,67.18058
exp3_champion_arc-agi-2_s307,da515329_eval,S3,0.0,51.192966999999996
exp3_champion_arc-agi-2_s307,db0c5428_eval,S3,0.0,59.751597000000004
exp3_champion_arc-agi-2_s307,db695cfb_eval,C1,0.0,84.235555
exp3_champion_arc-agi-2_s307,dbff022c_eval,C1,0.0,53.541521
exp3_champion_arc-agi-2_s307,dd6b8c4b_eval,C1,0.0,73.911111
exp3_champion_arc-agi-2_s307,de809cff_eval,S3,0.0,57.468669
exp3_champion_arc-agi-2_s307,dfadab01_eval,C1,0.0,58.520063
exp3_champion_arc-agi-2_s307,e12f9a14_eval,S3,0.0,75.755933
exp3_champion_arc-agi-2_s307,e3721c99_eval,S3,0.0,82.580645
exp3_champion_arc-agi-2_s307,e376de54_eval,S3,0.0,90.08888300000001
exp3_champion_arc-agi-2_s307,e8686506_eval,C1,0.0,33.269808
exp3_champion_arc-agi-2_s307,e87109e9_eval,S3,0.0,69.781688
exp3_champion_arc-agi-2_s307,edb79dae_eval,S3,0.0,57.375237
exp3_champion_arc-agi-2_s307,eee78d87_eval,S2,0.0,46.785603
exp3_champion_arc-agi-2_s307,f560132c_eval,S3,0.0,65.333333
exp3_champion_arc-agi-2_s307,f931b4a8_eval,S2,0.0,56.941295
exp3_champion_arc-agi-2_s307,faa9f03d_eval,C1,0.0,68.454577
exp3_champion_arc-agi-2_s307,fc7cae8d_eval,S3,0.0,78.63762299999999
exp3_champion_arc-agi-2_s308,0934a4d8_eval,S3,0.0,24.292132000000002
exp3_champion_arc-agi-2_s308,135a2760_eval,S3,0.0,62.594287
exp3_champion_arc-agi-2_s308,136b0064_eval,C1,0.0,78.79389
exp3_champion_arc-agi-2_s308,13e47133_eval,S3,0.0,35.811216
exp3_champion_arc-agi-2_s308,142ca369_eval,S3,0.0,82.29794700000001
exp3_champion_arc-agi-2_s308,16b78196_eval,S3,0.0,94.395447
exp3_champion_arc-agi-2_s308,16de56c4_eval,C1,0.0,82.892307
exp3_champion_arc-agi-2_s308,1818057f_eval,C1,0.0,62.629847
exp3_champion_arc-agi-2_s308,195c6913_eval,S3,0.0,74.51488
exp3_champion_arc-agi-2_s308,1ae2feb7_eval,C1,0.0,78.808822
exp3_champion_arc-agi-2_s308,20270e3b_eval,C1,0.0,66.482554
exp3_champion_arc-agi-2_s308,20a9e565_eval,S3,0.0,66.829785
exp3_champion_arc-agi-2_s308,21897d95_eval,C1,0.0,68.099224
exp3_champion_arc-agi-2_s308,221dfab4_eval,S3,0.0,79.182887
exp3_champion_arc-agi-2_s308,247ef758_eval,C1,0.0,58.07157
exp3_champion_arc-agi-2_s308,269e22fb_eval,S2,0.0,59.824065
exp3_champion_arc-agi-2_s308,271d71e2_eval,C1,0.0,70.03238900000001
exp3_champion_arc-agi-2_s308,28a6681f_eval,C1,0.0,62.15155300000001
exp3_champion_arc-agi-2_s308,291dc1e1_eval,C1,0.0,60.516890999999994
exp3_champion_arc-agi-2_s308,2b83f449_eval,C1,0.0,50.263656
exp3_champion_arc-agi-2_s308,2ba387bc_eval,S3,0.0,58.863156
exp3_champion_arc-agi-2_s308,2c181942_eval,S3,0.0,93.72436399999998
exp3_champion_arc-agi-2_s308,2d0172a1_eval,S3,0.0,57.567944
exp3_champion_arc-agi-2_s308,31f7f899_eval,S3,0.0,75.579546
exp3_champion_arc-agi-2_s308,332f06d7_eval,C1,0.0,75.679206
exp3_champion_arc-agi-2_s308,35ab12c3_eval,S3,0.0,76.226215
exp3_champion_arc-agi-2_s308,36a08778_eval,C1,0.0,61.092557
exp3_champion_arc-agi-2_s308,38007db0_eval,S3,0.0,62.772740000000006
exp3_champion_arc-agi-2_s308,3a25b0d8_eval,S3,0.0,43.304764
exp3_champion_arc-agi-2_s308,3dc255db_eval,C1,0.0,80.503897
exp3_champion_arc-agi-2_s308,3e6067c3_eval,S3,0.0,76.52958
exp3_champion_arc-agi-2_s308,409aa875_eval,S3,0.0,89.266662
exp3_champion_arc-agi-2_s308,446ef5d2_eval,C1,0.0,76.754437
exp3_champion_arc-agi-2_s308,45a5af55_eval,S2,0.0,74.97279999999999
exp3_champion_arc-agi-2_s308,4a21e3da_eval,S3,0.0,88.795676
exp3_champion_arc-agi-2_s308,4c3d4a41_eval,C1,0.0,68.01257700000001
exp3_champion_arc-agi-2_s308,4c416de3_eval,S3,0.0,84.60440399999999
exp3_champion_arc-agi-2_s308,4c7dc4dd_eval,S3,0.0,65.846188
exp3_champion_arc-agi-2_s308,4e34c42c_eval,S3,0.0,48.273810000000005
exp3_champion_arc-agi-2_s308,53fb4810_eval,S3,0.0,76.889421
exp3_champion_arc-agi-2_s308,5545f144_eval,S3,0.0,95.05576799999999
exp3_champion_arc-agi-2_s308,581f7754_eval,S3,0.0,84.57841
exp3_champion_arc-agi-2_s308,58490d8a_eval,S3,0.0,87.212917
exp3_champion_arc-agi-2_s308,58f5dbd5_eval,S3,0.0,58.560189
exp3_champion_arc-agi-2_s308,5961cc34_eval,S3,0.0,89.48088
exp3_champion_arc-agi-2_s308,5dbc8537_eval,S3,0.0,60.925795
exp3_champion_arc-agi-2_s308,62593bfd_eval,S3,0.0,95.51187099999999
exp3_champion_arc-agi-2_s308,64efde09_eval,S3,0.0,78.17892
exp3_champion_arc-agi-2_s308,65b59efc_eval,S2,0.0,61.991068
exp3_champion_arc-agi-2_s308,67e490f4_eval,S3,0.0,67.743056
exp3_champion_arc-agi-2_s308,6e453dd6_eval,C1,0.0,63.25612
exp3_champion_arc-agi-2_s308,6e4f6532_eval,S3,0.0,75.131423
exp3_champion_arc-agi-2_s308,6ffbe589_eval,S3,0.0,42.188524
exp3_champion_arc-agi-2_s308,71e489b6_eval,S3,0.0,73.849764
exp3_champion_arc-agi-2_s308,7491f3cf_eval,C1,0.0,47.060345
exp3_champion_arc-agi-2_s308,7666fa5d_eval,S3,0.0,70.958826
exp3_champion_arc-agi-2_s308,78332cb0_eval,S2,0.0,62.372341
exp3_champion_arc-agi-2_s308,7b0280bc_eval,S3,0.0,71.241016
exp3_champion_arc-agi-2_s308,7b3084d4_eval,S3,0.0,50.751684999999995
exp3_champion_arc-agi-2_s308,7b5033c1_eval,S3,0.0,80.56818
exp3_champion_arc-agi-2_s308,7b80bb43_eval,S3,0.0,87.902604
exp3_champion_arc-agi-2_s308,7c66cb00_eval,S3,0.0,84.80296399999999
exp3_champion_arc-agi-2_s308,7ed72f31_eval,S3,0.0,84.128456
exp3_champion_arc-agi-2_s308,800d221b_eval,S3,0.0,61.508627
exp3_champion_arc-agi-2_s308,80a900e0_eval,S3,0.0,17.086171999999998
exp3_champion_arc-agi-2_s308,8698868d_eval,S3,0.0,48.042945
exp3_champion_arc-agi-2_s308,88bcf3b4_eval,S3,0.0,84.018246
exp3_champion_arc-agi-2_s308,88e364bc_eval,S3,0.0,72.024227
exp3_champion_arc-agi-2_s308,89565ca0_eval,S3,0.0,42.600002999999994
exp3_champion_arc-agi-2_s308,898e7135_eval,S2,0.0,88.415942
exp3_champion_arc-agi-2_s308,8b7bacbf_eval,S3,0.0,65.706276
exp3_champion_arc-agi-2_s308,8b9c3697_eval,S3,0.0,88.16546399999999
exp3_champion_arc-agi-2_s308,8e5c0c38_eval,S3,0.0,91.305375
exp3_champion_arc-agi-2_s308,8f215267_eval,S3,0.0,87.001326
exp3_champion_arc-agi-2_s308,8f3a5a89_eval,S3,0.0,67.569737
exp3_champion_arc-agi-2_s308,9385bd28_eval,C1,0.0,68.391043
exp3_champion_arc-agi-2_s308,97d7923e_eval,C1,0.0,84.76824199999999
exp3_champion_arc-agi-2_s308,981571dc_eval,S3,0.0,23.576746
exp3_champion_arc-agi-2_s308,9aaea919_eval,S3,0.0,89.45383700000001
exp3_champion_arc-agi-2_s308,9bbf930d_eval,S3,0.0,69.493185
exp3_champion_arc-agi-2_s308,a251c730_eval,S3,0.0,73.578793
exp3_champion_arc-agi-2_s308,a25697e4_eval,S3,0.0,95.80995000000001
exp3_champion_arc-agi-2_s308,a32d8b75_eval,S3,0.0,64.92693
exp3_champion_arc-agi-2_s308,a395ee82_eval,S3,0.0,92.185642
exp3_champion_arc-agi-2_s308,a47bf94d_eval,S3,0.0,74.575564
exp3_champion_arc-agi-2_s308,a6f40cea_eval,S3,0.0,59.365016
exp3_champion_arc-agi-2_s308,aa4ec2a5_eval,S3,0.0,72.5
exp3_champion_arc-agi-2_s308,abc82100_eval,S3,0.0,80.518311
exp3_champion_arc-agi-2_s308,b0039139_eval,C1,0.0,48.539835000000004
exp3_champion_arc-agi-2_s308,b10624e5_eval,S3,0.0,84.052207
exp3_champion_arc-agi-2_s308,b5ca7ac4_eval,S3,0.0,73.888888
exp3_champion_arc-agi-2_s308,b6f77b65_eval,C1,0.0,72.997207
exp3_champion_arc-agi-2_s308,b99e7126_eval,S3,0.0,44.806746000000004
exp3_champion_arc-agi-2_s308,b9e38dc0_eval,S3,0.0,75.473014
exp3_champion_arc-agi-2_s308,bf45cf4b_eval,C1,0.0,49.865545000000004
exp3_champion_arc-agi-2_s308,c4d067a0_eval,S3,0.0,90.70707399999999
exp3_champion_arc-agi-2_s308,c7f57c3e_eval,S3,0.0,86.17181599999999
exp3_champion_arc-agi-2_s308,cb2d8a2c_eval,S3,0.0,85.575749
exp3_champion_arc-agi-2_s308,cbebaa4b_eval,S3,0.0,89.108703
exp3_champion_arc-agi-2_s308,d35bdbdc_eval,C1,0.0,68.29296099999999
exp3_champion_arc-agi-2_s308,d59b0160_eval,C1,0.0,74.996081
exp3_champion_arc-agi-2_s308,d8e07eb2_eval,S3,0.0,65.25918399999999
exp3_champion_arc-agi-2_s308,da515329_eval,S3,0.0,51.405224
exp3_champion_arc-agi-2_s308,db0c5428_eval,S3,0.0,59.379529999999995
exp3_champion_arc-agi-2_s308,db695cfb_eval,C1,0.0,84.336712
exp3_champion_arc-agi-2_s308,dbff022c_eval,C1,0.0,53.67109000000001
exp3_champion_arc-agi-2_s308,dd6b8c4b_eval,C1,0.0,72.358334
exp3_champion_arc-agi-2_s308,de809cff_eval,S3,0.0,58.77944899999999
exp3_champion_arc-agi-2_s308,dfadab01_eval,C1,0.0,59.204808
exp3_champion_arc-agi-2_s308,e12f9a14_eval,S3,0.0,74.80932200000001
exp3_champion_arc-agi-2_s308,e3721c99_eval,S3,0.0,83.185208
exp3_champion_arc-agi-2_s308,e376de54_eval,S3,0.0,90.645746
exp3_champion_arc-agi-2_s308,e8686506_eval,C1,0.0,32.714253
exp3_champion_arc-agi-2_s308,e87109e9_eval,S3,0.0,67.1304
exp3_champion_arc-agi-2_s308,edb79dae_eval,S3,0.0,56.33269
exp3_champion_arc-agi-2_s308,eee78d87_eval,S2,0.0,46.89411
exp3_champion_arc-agi-2_s308,f560132c_eval,S3,0.0,68.216048
exp3_champion_arc-agi-2_s308,f931b4a8_eval,S2,0.0,60.074493000000004
exp3_champion_arc-agi-2_s308,faa9f03d_eval,C1,0.0,69.585112
exp3_champion_arc-agi-2_s308,fc7cae8d_eval,S3,0.0,79.243897
exp3_champion_arc-agi-2_s309,0934a4d8_eval,S3,0.0,24.393256
exp3_champion_arc-agi-2_s309,135a2760_eval,S3,0.0,52.876189000000004
exp3_champion_arc-agi-2_s309,136b0064_eval,C1,0.0,78.438624
exp3_champion_arc-agi-2_s309,13e47133_eval,S3,0.0,39.327936
exp3_champion_arc-agi-2_s309,142ca369_eval,S3,0.0,83.057096
exp3_champion_arc-agi-2_s309,16b78196_eval,S3,0.0,93.927142
exp3_champion_arc-agi-2_s309,16de56c4_eval,C1,0.0,83.758986
exp3_champion_arc-agi-2_s309,1818057f_eval,C1,0.0,62.695739
exp3_champion_arc-agi-2_s309,195c6913_eval,S3,0.0,74.85306800000001
exp3_champion_arc-agi-2_s309,1ae2feb7_eval,C1,0.0,79.086398
exp3_champion_arc-agi-2_s309,20270e3b_eval,C1,0.0,67.23836
exp3_champion_arc-agi-2_s309,20a9e565_eval,S3,0.0,67.936171
exp3_champion_arc-agi-2_s309,21897d95_eval,C1,0.0,66.873544
exp3_champion_arc-agi-2_s309,221dfab4_eval,S3,0.0,81.482729
exp3_champion_arc-agi-2_s309,247ef758_eval,C1,0.0,58.638169
exp3_champion_arc-agi-2_s309,269e22fb_eval,S2,0.0,59.001504999999995
exp3_champion_arc-agi-2_s309,271d71e2_eval,C1,0.0,70.06478299999999
exp3_champion_arc-agi-2_s309,28a6681f_eval,C1,0.0,61.457951
exp3_champion_arc-agi-2_s309,291dc1e1_eval,C1,0.0,60.594597
exp3_champion_arc-agi-2_s309,2b83f449_eval,C1,0.0,52.228028
exp3_champion_arc-agi-2_s309,2ba387bc_eval,S3,0.0,61.157899
exp3_champion_arc-agi-2_s309,2c181942_eval,S3,0.0,93.53932999999999
exp3_champion_arc-agi-2_s309,2d0172a1_eval,S3,0.0,57.418122000000004
exp3_champion_arc-agi-2_s309,31f7f899_eval,S3,0.0,75.679547
exp3_champion_arc-agi-2_s309,332f06d7_eval,C1,0.0,75.268794
exp3_champion_arc-agi-2_s309,35ab12c3_eval,S3,0.0,76.71776
exp3_champion_arc-agi-2_s309,36a08778_eval,C1,0.0,57.138293999999995
exp3_champion_arc-agi-2_s309,38007db0_eval,S3,0.0,62.310617
exp3_champion_arc-agi-2_s309,3a25b0d8_eval,S3,0.0,49.390478
exp3_champion_arc-agi-2_s309,3dc255db_eval,C1,0.0,81.83895899999999
exp3_champion_arc-agi-2_s309,3e6067c3_eval,S3,0.0,74.128427
exp3_champion_arc-agi-2_s309,409aa875_eval,S3,0.0,88.94380100000001
exp3_champion_arc-agi-2_s309,446ef5d2_eval,C1,0.0,78.739643
exp3_champion_arc-agi-2_s309,45a5af55_eval,S2,0.0,73.0976
exp3_champion_arc-agi-2_s309,4a21e3da_eval,S3,0.0,88.331276
exp3_champion_arc-agi-2_s309,4c3d4a41_eval,C1,0.0,68.462261
exp3_champion_arc-agi-2_s309,4c416de3_eval,S3,0.0,84.36505600000001
exp3_champion_arc-agi-2_s309,4c7dc4dd_eval,S3,0.0,62.692343
exp3_champion_arc-agi-2_s309,4e34c42c_eval,S3,0.0,48.505954
exp3_champion_arc-agi-2_s309,53fb4810_eval,S3,0.0,78.728287
exp3_champion_arc-agi-2_s309,5545f144_eval,S3,0.0,94.557615
exp3_champion_arc-agi-2_s309,581f7754_eval,S3,0.0,84.168636
exp3_champion_arc-agi-2_s309,58490d8a_eval,S3,0.0,87.94840400000001
exp3_champion_arc-agi-2_s309,58f5dbd5_eval,S3,0.0,57.916672
exp3_champion_arc-agi-2_s309,5961cc34_eval,S3,0.0,88.74578
exp3_champion_arc-agi-2_s309,5dbc8537_eval,S3,0.0,60.547704
exp3_champion_arc-agi-2_s309,62593bfd_eval,S3,0.0,95.468523
exp3_champion_arc-agi-2_s309,64efde09_eval,S3,0.0,77.530706
exp3_champion_arc-agi-2_s309,65b59efc_eval,S2,0.0,60.613512
exp3_champion_arc-agi-2_s309,67e490f4_eval,S3,0.0,68.29513299999999
exp3_champion_arc-agi-2_s309,6e453dd6_eval,C1,0.0,64.87275700000001
exp3_champion_arc-agi-2_s309,6e4f6532_eval,S3,0.0,77.599806
exp3_champion_arc-agi-2_s309,6ffbe589_eval,S3,0.0,42.795083000000005
exp3_champion_arc-agi-2_s309,71e489b6_eval,S3,0.0,74.389425
exp3_champion_arc-agi-2_s309,7491f3cf_eval,C1,0.0,47.78305
exp3_champion_arc-agi-2_s309,7666fa5d_eval,S3,0.0,70.405887
exp3_champion_arc-agi-2_s309,78332cb0_eval,S2,0.0,64.390063
exp3_champion_arc-agi-2_s309,7b0280bc_eval,S3,0.0,71.138478
exp3_champion_arc-agi-2_s309,7b3084d4_eval,S3,0.0,48.892617
exp3_champion_arc-agi-2_s309,7b5033c1_eval,S3,0.0,76.750004
exp3_champion_arc-agi-2_s309,7b80bb43_eval,S3,0.0,88.81042799999999
exp3_champion_arc-agi-2_s309,7c66cb00_eval,S3,0.0,86.531754
exp3_champion_arc-agi-2_s309,7ed72f31_eval,S3,0.0,84.462824
exp3_champion_arc-agi-2_s309,800d221b_eval,S3,0.0,62.68791100000001
exp3_champion_arc-agi-2_s309,80a900e0_eval,S3,0.0,34.868737
exp3_champion_arc-agi-2_s309,8698868d_eval,S3,0.0,49.766864
exp3_champion_arc-agi-2_s309,88bcf3b4_eval,S3,0.0,85.332825
exp3_champion_arc-agi-2_s309,88e364bc_eval,S3,0.0,72.603176
exp3_champion_arc-agi-2_s309,89565ca0_eval,S3,0.0,45.377776000000004
exp3_champion_arc-agi-2_s309,898e7135_eval,S2,0.0,87.598279
exp3_champion_arc-agi-2_s309,8b7bacbf_eval,S3,0.0,65.637837
exp3_champion_arc-agi-2_s309,8b9c3697_eval,S3,0.0,88.024779
exp3_champion_arc-agi-2_s309,8e5c0c38_eval,S3,0.0,91.05175100000001
exp3_champion_arc-agi-2_s309,8f215267_eval,S3,0.0,87.363038
exp3_champion_arc-agi-2_s309,8f3a5a89_eval,S3,0.0,70.451527
exp3_champion_arc-agi-2_s309,9385bd28_eval,C1,0.0,69.198505
exp3_champion_arc-agi-2_s309,97d7923e_eval,C1,0.0,84.929453
exp3_champion_arc-agi-2_s309,981571dc_eval,S3,0.0,23.475808999999998
exp3_champion_arc-agi-2_s309,9aaea919_eval,S3,0.0,89.264376
exp3_champion_arc-agi-2_s309,9bbf930d_eval,S3,0.0,67.401488
exp3_champion_arc-agi-2_s309,a251c730_eval,S3,0.0,73.824254
exp3_champion_arc-agi-2_s309,a25697e4_eval,S3,0.0,95.878989
exp3_champion_arc-agi-2_s309,a32d8b75_eval,S3,0.0,68.154488
exp3_champion_arc-agi-2_s309,a395ee82_eval,S3,0.0,91.857143
exp3_champion_arc-agi-2_s309,a47bf94d_eval,S3,0.0,75.376714
exp3_champion_arc-agi-2_s309,a6f40cea_eval,S3,0.0,66.121675
exp3_champion_arc-agi-2_s309,aa4ec2a5_eval,S3,0.0,73.80145
exp3_champion_arc-agi-2_s309,abc82100_eval,S3,0.0,81.41268
exp3_champion_arc-agi-2_s309,b0039139_eval,C1,0.0,48.318601
exp3_champion_arc-agi-2_s309,b10624e5_eval,S3,0.0,83.004121
exp3_champion_arc-agi-2_s309,b5ca7ac4_eval,S3,0.0,75.125605
exp3_champion_arc-agi-2_s309,b6f77b65_eval,C1,0.0,73.412593
exp3_champion_arc-agi-2_s309,b99e7126_eval,S3,0.0,44.397617
exp3_champion_arc-agi-2_s309,b9e38dc0_eval,S3,0.0,74.70476
exp3_champion_arc-agi-2_s309,bf45cf4b_eval,C1,0.0,49.529416
exp3_champion_arc-agi-2_s309,c4d067a0_eval,S3,0.0,90.83207200000001
exp3_champion_arc-agi-2_s309,c7f57c3e_eval,S3,0.0,86.50463599999999
exp3_champion_arc-agi-2_s309,cb2d8a2c_eval,S3,0.0,86.244147
exp3_champion_arc-agi-2_s309,cbebaa4b_eval,S3,0.0,89.14286200000001
exp3_champion_arc-agi-2_s309,d35bdbdc_eval,C1,0.0,69.22561999999999
exp3_champion_arc-agi-2_s309,d59b0160_eval,C1,0.0,75.44314
exp3_champion_arc-agi-2_s309,d8e07eb2_eval,S3,0.0,66.491354
exp3_champion_arc-agi-2_s309,da515329_eval,S3,0.0,53.820668
exp3_champion_arc-agi-2_s309,db0c5428_eval,S3,0.0,61.326226999999996
exp3_champion_arc-agi-2_s309,db695cfb_eval,C1,0.0,84.437859
exp3_champion_arc-agi-2_s309,dbff022c_eval,C1,0.0,53.568095
exp3_champion_arc-agi-2_s309,dd6b8c4b_eval,C1,0.0,73.16944
exp3_champion_arc-agi-2_s309,de809cff_eval,S3,0.0,61.208014999999996
exp3_champion_arc-agi-2_s309,dfadab01_eval,C1,0.0,57.950787
exp3_champion_arc-agi-2_s309,e12f9a14_eval,S3,0.0,76.327963
exp3_champion_arc-agi-2_s309,e3721c99_eval,S3,0.0,81.878759
exp3_champion_arc-agi-2_s309,e376de54_eval,S3,0.0,90.31111000000001
exp3_champion_arc-agi-2_s309,e8686506_eval,C1,0.0,30.746001
exp3_champion_arc-agi-2_s309,e87109e9_eval,S3,0.0,73.767771
exp3_champion_arc-agi-2_s309,edb79dae_eval,S3,0.0,57.746614
exp3_champion_arc-agi-2_s309,eee78d87_eval,S2,0.0,47.031355000000005
exp3_champion_arc-agi-2_s309,f560132c_eval,S3,0.0,68.012346
exp3_champion_arc-agi-2_s309,f931b4a8_eval,S2,0.0,58.119629
exp3_champion_arc-agi-2_s309,faa9f03d_eval,C1,0.0,68.606092
exp3_champion_arc-agi-2_s309,fc7cae8d_eval,S3,0.0,79.07664799999999
exp3_champion_arc-agi-2_s310,0934a4d8_eval,S3,0.0,23.999996
exp3_champion_arc-agi-2_s310,135a2760_eval,S3,0.0,56.921904999999995
exp3_champion_arc-agi-2_s310,136b0064_eval,C1,0.0,78.438624
exp3_champion_arc-agi-2_s310,13e47133_eval,S3,0.0,36.507022
exp3_champion_arc-agi-2_s310,142ca369_eval,S3,0.0,82.087426
exp3_champion_arc-agi-2_s310,16b78196_eval,S3,0.0,93.75862699999999
exp3_champion_arc-agi-2_s310,16de56c4_eval,C1,0.0,82.938469
exp3_champion_arc-agi-2_s310,1818057f_eval,C1,0.0,62.542636
exp3_champion_arc-agi-2_s310,195c6913_eval,S3,0.0,75.016392
exp3_champion_arc-agi-2_s310,1ae2feb7_eval,C1,0.0,78.466915
exp3_champion_arc-agi-2_s310,20270e3b_eval,C1,0.0,66.406971
exp3_champion_arc-agi-2_s310,20a9e565_eval,S3,0.0,63.946797000000004
exp3_champion_arc-agi-2_s310,21897d95_eval,C1,0.0,66.36769699999999
exp3_champion_arc-agi-2_s310,221dfab4_eval,S3,0.0,80.004716
exp3_champion_arc-agi-2_s310,247ef758_eval,C1,0.0,59.043737
exp3_champion_arc-agi-2_s310,269e22fb_eval,S2,0.0,57.711774999999996
exp3_champion_arc-agi-2_s310,271d71e2_eval,C1,0.0,70.896762
exp3_champion_arc-agi-2_s310,28a6681f_eval,C1,0.0,61.491620999999995
exp3_champion_arc-agi-2_s310,291dc1e1_eval,C1,0.0,60.888512
exp3_champion_arc-agi-2_s310,2b83f449_eval,C1,0.0,50.465556
exp3_champion_arc-agi-2_s310,2ba387bc_eval,S3,0.0,62.186842999999996
exp3_champion_arc-agi-2_s310,2c181942_eval,S3,0.0,93.614995
exp3_champion_arc-agi-2_s310,2d0172a1_eval,S3,0.0,57.505225
exp3_champion_arc-agi-2_s310,31f7f899_eval,S3,0.0,76.870453
exp3_champion_arc-agi-2_s310,332f06d7_eval,C1,0.0,75.794806
exp3_champion_arc-agi-2_s310,35ab12c3_eval,S3,0.0,75.820297
exp3_champion_arc-agi-2_s310,36a08778_eval,C1,0.0,56.761703
exp3_champion_arc-agi-2_s310,38007db0_eval,S3,0.0,61.689398000000004
exp3_champion_arc-agi-2_s310,3a25b0d8_eval,S3,0.0,49.404758
exp3_champion_arc-agi-2_s310,3dc255db_eval,C1,0.0,80.789608
exp3_champion_arc-agi-2_s310,3e6067c3_eval,S3,0.0,73.557721
exp3_champion_arc-agi-2_s310,409aa875_eval,S3,0.0,89.45359200000001
exp3_champion_arc-agi-2_s310,446ef5d2_eval,C1,0.0,77.04142300000001
exp3_champion_arc-agi-2_s310,45a5af55_eval,S2,0.0,75.56559999999999
exp3_champion_arc-agi-2_s310,4a21e3da_eval,S3,0.0,88.63571599999999
exp3_champion_arc-agi-2_s310,4c3d4a41_eval,C1,0.0,66.918238
exp3_champion_arc-agi-2_s310,4c416de3_eval,S3,0.0,84.446737
exp3_champion_arc-agi-2_s310,4c7dc4dd_eval,S3,0.0,63.948754
exp3_champion_arc-agi-2_s310,4e34c42c_eval,S3,0.0,47.113093
exp3_champion_arc-agi-2_s310,53fb4810_eval,S3,0.0,77.27646399999999
exp3_champion_arc-agi-2_s310,5545f144_eval,S3,0.0,94.918217
exp3_champion_arc-agi-2_s310,581f7754_eval,S3,0.0,84.12141799999999
exp3_champion_arc-agi-2_s310,58490d8a_eval,S3,0.0,88.34840700000001
exp3_champion_arc-agi-2_s310,58f5dbd5_eval,S3,0.0,57.569446
exp3_champion_arc-agi-2_s310,5961cc34_eval,S3,0.0,86.661423
exp3_champion_arc-agi-2_s310,5dbc8537_eval,S3,0.0,61.978806000000006
exp3_champion_arc-agi-2_s310,62593bfd_eval,S3,0.0,95.41117700000001
exp3_champion_arc-agi-2_s310,64efde09_eval,S3,0.0,77.843063
exp3_champion_arc-agi-2_s310,65b59efc_eval,S2,0.0,61.72576
exp3_champion_arc-agi-2_s310,67e490f4_eval,S3,0.0,69.25346499999999
exp3_champion_arc-agi-2_s310,6e453dd6_eval,C1,0.0,66.15987100000001
exp3_champion_arc-agi-2_s310,6e4f6532_eval,S3,0.0,77.950591
exp3_champion_arc-agi-2_s310,6ffbe589_eval,S3,0.0,41.579234
exp3_champion_arc-agi-2_s310,71e489b6_eval,S3,0.0,72.352161
exp3_champion_arc-agi-2_s310,7491f3cf_eval,C1,0.0,46.54885
exp3_champion_arc-agi-2_s310,7666fa5d_eval,S3,0.0,74.20196
exp3_champion_arc-agi-2_s310,78332cb0_eval,S2,0.0,62.329786999999996
exp3_champion_arc-agi-2_s310,7b0280bc_eval,S3,0.0,71.078228
exp3_champion_arc-agi-2_s310,7b3084d4_eval,S3,0.0,51.570473
exp3_champion_arc-agi-2_s310,7b5033c1_eval,S3,0.0,78.27270800000001
exp3_champion_arc-agi-2_s310,7b80bb43_eval,S3,0.0,87.706952
exp3_champion_arc-agi-2_s310,7c66cb00_eval,S3,0.0,87.06814800000001
exp3_champion_arc-agi-2_s310,7ed72f31_eval,S3,0.0,84.315764
exp3_champion_arc-agi-2_s310,800d221b_eval,S3,0.0,59.786186
exp3_champion_arc-agi-2_s310,80a900e0_eval,S3,0.0,23.502004000000003
exp3_champion_arc-agi-2_s310,8698868d_eval,S3,0.0,49.650299000000004
exp3_champion_arc-agi-2_s310,88bcf3b4_eval,S3,0.0,84.623105
exp3_champion_arc-agi-2_s310,88e364bc_eval,S3,0.0,71.18546099999999
exp3_champion_arc-agi-2_s310,89565ca0_eval,S3,0.0,46.22222
exp3_champion_arc-agi-2_s310,898e7135_eval,S2,0.0,88.032751
exp3_champion_arc-agi-2_s310,8b7bacbf_eval,S3,0.0,65.039928
exp3_champion_arc-agi-2_s310,8b9c3697_eval,S3,0.0,87.840929
exp3_champion_arc-agi-2_s310,8e5c0c38_eval,S3,0.0,91.121112
exp3_champion_arc-agi-2_s310,8f215267_eval,S3,0.0,87.324757
exp3_champion_arc-agi-2_s310,8f3a5a89_eval,S3,0.0,68.209828
exp3_champion_arc-agi-2_s310,9385bd28_eval,C1,0.0,70.979102
exp3_champion_arc-agi-2_s310,97d7923e_eval,C1,0.0,83.692691
exp3_champion_arc-agi-2_s310,981571dc_eval,S3,0.0,22.036151
exp3_champion_arc-agi-2_s310,9aaea919_eval,S3,0.0,89.921763
exp3_champion_arc-agi-2_s310,9bbf930d_eval,S3,0.0,69.193306
